pair_id,pair_type,bootstrap_replicate,left_budget_flops,right_budget_flops,left_context_tokens,right_context_tokens,left_run_id,right_run_id,configuration_changed,left_N_B,right_N_B,delta_log_N,left_D_B,right_D_B,delta_log_D,left_predicted_loss,right_predicted_loss,delta_predicted_loss,left_training_cost_share,right_training_cost_share,delta_training_cost_share,total_variation_cost_share,left_budget_utilization,right_budget_utilization
T16,adjacent_context,275,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507755082012943,2.1598603531153544,0.009084844914060142,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,275,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598603531153544,2.1946743731164418,0.034814020001087354,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,275,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946743731164418,2.2715908711011306,0.0769164979846888,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,275,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0934055639392706,2.0934055639392706,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,275,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0934055639392706,2.0934055639392706,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,275,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0934055639392706,2.0934055639392706,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,275,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0934055639392706,2.0934055639392706,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,276,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.030384174730043,2.1456338880492845,-0.8847502866807586,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,276,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.1456338880492845,2.093408123081602,-0.0522257649676825,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,276,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.030384174730043,2.1507818639381946,-0.8796023107918485,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,276,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.1507818639381946,2.093408123081602,-0.05737374085659264,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,276,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877488805741264,2.1598693091667,-0.9278795714074266,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,276,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598693091667,2.093408123081602,-0.06646118608509788,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,276,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768220352036467,2.1946671644372664,-0.9821548707663803,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,276,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.1946671644372664,2.093408123081602,-0.10125904135566444,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,276,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.392073609490785,2.271604699614811,-1.120468909875974,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,276,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.271604699614811,2.093408123081602,-0.17819657653320897,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,276,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.030384174730043,3.030384174730043,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,276,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.030384174730043,3.0877488805741264,0.057364705844083375,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,276,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877488805741264,3.1768220352036467,0.08907315462952026,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,276,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768220352036467,3.392073609490785,0.21525157428713815,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,276,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.1456338880492845,2.1507818639381946,0.005147975888910139,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,276,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.1507818639381946,2.1598693091667,0.009087445228505242,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,276,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598693091667,2.1946671644372664,0.03479785527056656,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,276,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946671644372664,2.271604699614811,0.07693753517754454,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,276,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093408123081602,2.093408123081602,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,276,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093408123081602,2.093408123081602,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,276,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093408123081602,2.093408123081602,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,276,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.093408123081602,2.093408123081602,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,277,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.0304138529462383,2.145617414370549,-0.8847964385756892,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,277,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.145617414370549,2.0933839255028417,-0.0522334888677074,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
T03,adjacent_budget,277,10000000000000000000,10000000000000000000000,4096,4096,169,1036,True,0.162405,6.86104,3.7435210972968527,8.389,211.812,3.228777764921985,3.0304138529462383,2.150765339738141,-0.8796485132080973,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9290584084464,0.9910006522070016
T04,adjacent_budget,277,10000000000000000000000,1000000000000000000000000,4096,4096,1036,1232,True,6.86104,11.965825,0.5561956363450279,211.812,299.893,0.3477266555827084,2.150765339738141,2.0933839255028417,-0.0573814142352993,0.8798686062881277,0.8798686062881277,0.0,0.0,0.9910006522070016,0.02447047523513912
T05,adjacent_budget,277,10000000000000000000,10000000000000000000000,8192,8192,168,1025,True,0.162405,6.86104,3.7435210972968527,6.291,188.744,3.4012715589565197,3.0877824165726717,2.1598527145578914,-0.9279297020147803,0.7855048177628823,0.7855048177628823,0.0,0.0,0.7804075788432,0.9891576253712384
T06,adjacent_budget,277,10000000000000000000000,1000000000000000000000000,8192,8192,1025,1232,True,6.86104,11.965825,0.5561956363450279,188.744,299.893,0.4630341448244385,2.1598527145578914,2.0933839255028417,-0.06646878905504972,0.7855048177628823,0.7855048177628823,0.0,0.0,0.9891576253712384,0.02741014752992824
T07,adjacent_budget,277,10000000000000000000,10000000000000000000000,32768,32768,167,917,True,0.162405,2.782831,2.8411308184156017,4.194,285.213,4.219581337069268,3.1768622634207366,2.1946640393953056,-0.982198224025431,0.4779505480499618,0.4779505480499618,0.0,0.0,0.8550590509152,0.9963787022418461
T08,adjacent_budget,277,10000000000000000000000,1000000000000000000000000,32768,32768,917,1232,True,2.782831,11.965825,1.4585859152262788,285.213,299.893,0.05018947481985382,2.1946640393953056,2.0933839255028417,-0.10128011389246394,0.4779505480499618,0.4779505480499618,0.0,0.0,0.9963787022418461,0.04504818129866296
T09,adjacent_budget,277,10000000000000000000,10000000000000000000000,131072,131072,13,834,True,0.070542,2.782831,3.6750157567329143,4.194,111.149,3.2772167110389034,3.3920988036330213,2.271601215704032,-1.1204975879289893,0.18625211085725638,0.18625211085725638,0.0,0.0,0.95307316509312,0.9964200074684394
T10,adjacent_budget,277,10000000000000000000000,1000000000000000000000000,131072,131072,834,1232,True,2.782831,11.965825,1.4585859152262788,111.149,299.893,0.9925541008502192,2.271601215704032,2.0933839255028417,-0.17821729020119026,0.18625211085725638,0.18625211085725638,0.0,0.0,0.9964200074684394,0.11560031637360184
T11,adjacent_context,277,10000000000000000000,10000000000000000000,2048,4096,169,169,False,0.162405,0.162405,0.0,8.389,8.389,0.0,3.0304138529462383,3.0304138529462383,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.8732538677232,0.9290584084464
T12,adjacent_context,277,10000000000000000000,10000000000000000000,4096,8192,169,168,True,0.162405,0.162405,0.0,8.389,6.291,-0.28780128327626486,3.0304138529462383,3.0877824165726717,0.05736856362643339,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9290584084464,0.7804075788432
T13,adjacent_context,277,10000000000000000000,10000000000000000000,8192,32768,168,167,True,0.162405,0.162405,0.0,6.291,4.194,-0.40546510810816444,3.0877824165726717,3.1768622634207366,0.08907984684806491,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.7804075788432,0.8550590509152
T14,adjacent_context,277,10000000000000000000,10000000000000000000,32768,131072,167,13,True,0.162405,0.070542,-0.8338849383173123,4.194,4.194,0.0,3.1768622634207366,3.3920988036330213,0.21523654021228467,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.8550590509152,0.95307316509312
T15,adjacent_context,277,10000000000000000000000,10000000000000000000000,2048,4096,1043,1036,True,6.86104,6.86104,0.0,226.492,211.812,-0.0670105354248771,2.145617414370549,2.150765339738141,0.005147925367591899,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.9960330417200128,0.9910006522070016
T16,adjacent_context,277,10000000000000000000000,10000000000000000000000,4096,8192,1036,1025,True,6.86104,6.86104,0.0,211.812,188.744,-0.11530748924173007,2.150765339738141,2.1598527145578914,0.009087374819750416,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.9910006522070016,0.9891576253712384
T17,adjacent_context,277,10000000000000000000000,10000000000000000000000,8192,32768,1025,917,True,6.86104,2.782831,-0.902390278881251,188.744,285.213,0.4128446700045846,2.1598527145578914,2.1946640393953056,0.034811324837414226,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.9891576253712384,0.9963787022418461
T18,adjacent_context,277,10000000000000000000000,10000000000000000000000,32768,131072,917,834,True,2.782831,2.782831,0.0,285.213,111.149,-0.9423646260303652,2.1946640393953056,2.271601215704032,0.07693717630872632,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.9963787022418461,0.9964200074684394
T19,adjacent_context,277,1000000000000000000000000,1000000000000000000000000,2048,4096,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933839255028417,2.0933839255028417,0.0,0.9360958562156765,0.8798686062881277,-0.05622724992754884,0.05622724992754884,0.02300063908774456,0.02447047523513912
T20,adjacent_context,277,1000000000000000000000000,1000000000000000000000000,4096,8192,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933839255028417,2.0933839255028417,0.0,0.8798686062881277,0.7855048177628823,-0.09436378852524537,0.09436378852524537,0.02447047523513912,0.02741014752992824
T21,adjacent_context,277,1000000000000000000000000,1000000000000000000000000,8192,32768,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933839255028417,2.0933839255028417,0.0,0.7855048177628823,0.4779505480499618,-0.3075542697129205,0.3075542697129205,0.02741014752992824,0.04504818129866296
T22,adjacent_context,277,1000000000000000000000000,1000000000000000000000000,32768,131072,1232,1232,False,11.965825,11.965825,0.0,299.893,299.893,0.0,2.0933839255028417,2.0933839255028417,0.0,0.4779505480499618,0.18625211085725638,-0.2916984371927054,0.2916984371927054,0.04504818129866296,0.11560031637360184
T01,adjacent_budget,278,10000000000000000000,10000000000000000000000,2048,2048,169,1043,True,0.162405,6.86104,3.7435210972968527,8.389,226.492,3.295788300346862,3.030383563493662,2.145618244389221,-0.8847653191044409,0.9360958562156765,0.9360958562156765,0.0,0.0,0.8732538677232,0.9960330417200128
T02,adjacent_budget,278,10000000000000000000000,1000000000000000000000000,2048,2048,1043,1232,True,6.86104,11.965825,0.5561956363450279,226.492,299.893,0.2807161201578312,2.145618244389221,2.093388599813548,-0.05222964457567292,0.9360958562156765,0.9360958562156765,0.0,0.0,0.9960330417200128,0.02300063908774456
