scenario_id,budget_flops,context_length_tokens,grid_id,source_run_id,N_params_B,D_tokens_B,support_feasible,support_feasible_source_column,budget_feasible_recomputed,budget_feasible_existing,final_feasible_recomputed,cost_fields_match,mask_fields_match,C_train_flops,C_Q_flops,C_attn_flops,C_total_flops,budget_slack_flops
C10000000000000000000000_L4096,10000000000000000000000,4096,670,670,1.416184,90.178,True,m3_search_allowed,True,True,True,True,True,766251844512000000000,0,104618918504038400000,870870763016038400000,9129129236983961600000
C10000000000000000000000_L4096,10000000000000000000000,4096,671,671,1.416184,92.275,True,m3_search_allowed,True,True,True,True,True,784070271600000000000,0,107051727749120000000,891121999349120000000,9108878000650880000000
C10000000000000000000000_L4096,10000000000000000000000,4096,672,672,1.416184,94.372,True,m3_search_allowed,True,True,True,True,True,801888698688000000000,0,109484536994201600000,911373235682201600000,9088626764317798400000
C10000000000000000000000_L4096,10000000000000000000000,4096,673,673,1.416184,96.469,True,m3_search_allowed,True,True,True,True,True,819707125776000000000,0,111917346239283200000,931624472015283200000,9068375527984716800000
C10000000000000000000000_L4096,10000000000000000000000,4096,674,674,1.416184,98.566,True,m3_search_allowed,True,True,True,True,True,837525552864000000000,0,114350155484364800000,951875708348364800000,9048124291651635200000
C10000000000000000000000_L4096,10000000000000000000000,4096,675,675,1.416184,100.663,True,m3_search_allowed,True,True,True,True,True,855343979952000000000,0,116782964729446400000,972126944681446400000,9027873055318553600000
C10000000000000000000000_L4096,10000000000000000000000,4096,676,676,1.416184,102.76,True,m3_search_allowed,True,True,True,True,True,873162407040000000000,0,119215773974528000000,992378181014528000000,9007621818985472000000
C10000000000000000000000_L4096,10000000000000000000000,4096,677,677,1.416184,104.858,True,m3_search_allowed,True,True,True,True,True,890989331232000000000,0,121649743357542400000,1012639074589542400000,8987360925410457600000
C10000000000000000000000_L4096,10000000000000000000000,4096,678,678,1.416184,106.955,True,m3_search_allowed,True,True,True,True,True,908807758320000000000,0,124082552602624000000,1032890310922624000000,8967109689077376000000
C10000000000000000000000_L4096,10000000000000000000000,4096,679,679,1.416184,109.052,True,m3_search_allowed,True,True,True,True,True,926626185408000000000,0,126515361847705600000,1053141547255705600000,8946858452744294400000
C10000000000000000000000_L4096,10000000000000000000000,4096,680,680,1.416184,111.149,True,m3_search_allowed,True,True,True,True,True,944444612496000000000,0,128948171092787200000,1073392783588787200000,8926607216411212800000
C10000000000000000000000_L4096,10000000000000000000000,4096,681,681,1.416184,113.246,True,m3_search_allowed,True,True,True,True,True,962263039584000000000,0,131380980337868800000,1093644019921868800000,8906355980078131200000
C10000000000000000000000_L4096,10000000000000000000000,4096,682,682,1.416184,115.343,True,m3_search_allowed,True,True,True,True,True,980081466672000000000,0,133813789582950400000,1113895256254950400000,8886104743745049600000
C10000000000000000000000_L4096,10000000000000000000000,4096,683,683,1.416184,117.441,True,m3_search_allowed,True,True,True,True,True,997908390864000000000,0,136247758965964800000,1134156149829964800000,8865843850170035200000
C10000000000000000000000_L4096,10000000000000000000000,4096,684,684,1.416184,119.538,True,m3_search_allowed,True,True,True,True,True,1015726817952000000000,0,138680568211046400000,1154407386163046400000,8845592613836953600000
C10000000000000000000000_L4096,10000000000000000000000,4096,685,685,1.416184,121.635,True,m3_search_allowed,True,True,True,True,True,1033545245040000000000,0,141113377456128000000,1174658622496128000000,8825341377503872000000
C10000000000000000000000_L4096,10000000000000000000000,4096,686,686,1.416184,123.732,True,m3_search_allowed,True,True,True,True,True,1051363672128000000000,0,143546186701209600000,1194909858829209600000,8805090141170790400000
C10000000000000000000000_L4096,10000000000000000000000,4096,687,687,1.416184,125.829,True,m3_search_allowed,True,True,True,True,True,1069182099216000000000,0,145978995946291200000,1215161095162291200000,8784838904837708800000
C10000000000000000000000_L4096,10000000000000000000000,4096,688,688,1.416184,127.926,True,m3_search_allowed,True,True,True,True,True,1087000526304000000000,0,148411805191372800000,1235412331495372800000,8764587668504627200000
C10000000000000000000000_L4096,10000000000000000000000,4096,689,689,1.416184,130.023,True,m3_search_allowed,True,True,True,True,True,1104818953392000000000,0,150844614436454400000,1255663567828454400000,8744336432171545600000
C10000000000000000000000_L4096,10000000000000000000000,4096,690,690,1.416184,132.121,True,m3_search_allowed,True,True,True,True,True,1122645877584000000000,0,153278583819468800000,1275924461403468800000,8724075538596531200000
C10000000000000000000000_L4096,10000000000000000000000,4096,691,691,1.416184,134.218,True,m3_search_allowed,True,True,True,True,True,1140464304672000000000,0,155711393064550400000,1296175697736550400000,8703824302263449600000
C10000000000000000000000_L4096,10000000000000000000000,4096,692,692,1.416184,136.315,True,m3_search_allowed,True,True,True,True,True,1158282731760000000000,0,158144202309632000000,1316426934069632000000,8683573065930368000000
C10000000000000000000000_L4096,10000000000000000000000,4096,693,693,1.416184,138.412,True,m3_search_allowed,True,True,True,True,True,1176101158848000000000,0,160577011554713600000,1336678170402713600000,8663321829597286400000
C10000000000000000000000_L4096,10000000000000000000000,4096,694,694,1.416184,140.509,True,m3_search_allowed,True,True,True,True,True,1193919585936000000000,0,163009820799795200000,1356929406735795200000,8643070593264204800000
C10000000000000000000000_L4096,10000000000000000000000,4096,695,695,1.416184,142.606,True,m3_search_allowed,True,True,True,True,True,1211738013024000000000,0,165442630044876800000,1377180643068876800000,8622819356931123200000
C10000000000000000000000_L4096,10000000000000000000000,4096,696,696,1.416184,144.703,True,m3_search_allowed,True,True,True,True,True,1229556440112000000000,0,167875439289958400000,1397431879401958400000,8602568120598041600000
C10000000000000000000000_L4096,10000000000000000000000,4096,697,697,1.416184,146.801,True,m3_search_allowed,True,True,True,True,True,1247383364304000000000,0,170309408672972800000,1417692772976972800000,8582307227023027200000
C10000000000000000000000_L4096,10000000000000000000000,4096,698,698,1.416184,148.898,True,m3_search_allowed,True,True,True,True,True,1265201791392000000000,0,172742217918054400000,1437944009310054400000,8562055990689945600000
C10000000000000000000000_L4096,10000000000000000000000,4096,699,699,1.416184,150.995,True,m3_search_allowed,True,True,True,True,True,1283020218480000000000,0,175175027163136000000,1458195245643136000000,8541804754356864000000
C10000000000000000000000_L4096,10000000000000000000000,4096,700,700,1.416184,153.092,True,m3_search_allowed,True,True,True,True,True,1300838645568000000000,0,177607836408217600000,1478446481976217600000,8521553518023782400000
C10000000000000000000000_L4096,10000000000000000000000,4096,701,701,1.416184,155.189,True,m3_search_allowed,True,True,True,True,True,1318657072656000000000,0,180040645653299200000,1498697718309299200000,8501302281690700800000
C10000000000000000000000_L4096,10000000000000000000000,4096,702,702,1.416184,157.286,True,m3_search_allowed,True,True,True,True,True,1336475499744000000000,0,182473454898380800000,1518948954642380800000,8481051045357619200000
C10000000000000000000000_L4096,10000000000000000000000,4096,703,703,1.416184,159.384,True,m3_search_allowed,True,True,True,True,True,1354302423936000000000,0,184907424281395200000,1539209848217395200000,8460790151782604800000
C10000000000000000000000_L4096,10000000000000000000000,4096,704,704,1.416184,161.481,True,m3_search_allowed,True,True,True,True,True,1372120851024000000000,0,187340233526476800000,1559461084550476800000,8440538915449523200000
C10000000000000000000000_L4096,10000000000000000000000,4096,705,705,1.416184,163.578,True,m3_search_allowed,True,True,True,True,True,1389939278112000000000,0,189773042771558400000,1579712320883558400000,8420287679116441600000
C10000000000000000000000_L4096,10000000000000000000000,4096,706,706,1.416184,165.675,True,m3_search_allowed,True,True,True,True,True,1407757705200000000000,0,192205852016640000000,1599963557216640000000,8400036442783360000000
C10000000000000000000000_L4096,10000000000000000000000,4096,707,707,1.416184,167.772,True,m3_search_allowed,True,True,True,True,True,1425576132288000000000,0,194638661261721600000,1620214793549721600000,8379785206450278400000
C10000000000000000000000_L4096,10000000000000000000000,4096,708,708,1.416184,169.869,True,m3_search_allowed,True,True,True,True,True,1443394559376000000000,0,197071470506803200000,1640466029882803200000,8359533970117196800000
C10000000000000000000000_L4096,10000000000000000000000,4096,709,709,1.416184,171.966,True,m3_search_allowed,True,True,True,True,True,1461212986464000000000,0,199504279751884800000,1660717266215884800000,8339282733784115200000
C10000000000000000000000_L4096,10000000000000000000000,4096,710,710,1.416184,174.064,True,m3_search_allowed,True,True,True,True,True,1479039910656000000000,0,201938249134899200000,1680978159790899200000,8319021840209100800000
C10000000000000000000000_L4096,10000000000000000000000,4096,711,711,1.416184,176.161,True,m3_search_allowed,True,True,True,True,True,1496858337744000000000,0,204371058379980800000,1701229396123980800000,8298770603876019200000
C10000000000000000000000_L4096,10000000000000000000000,4096,712,712,1.416184,178.258,True,m3_search_allowed,True,True,True,True,True,1514676764832000000000,0,206803867625062400000,1721480632457062400000,8278519367542937600000
C10000000000000000000000_L4096,10000000000000000000000,4096,713,713,1.416184,180.355,True,m3_search_allowed,True,True,True,True,True,1532495191920000000000,0,209236676870144000000,1741731868790144000000,8258268131209856000000
C10000000000000000000000_L4096,10000000000000000000000,4096,714,714,1.416184,182.452,True,m3_search_allowed,True,True,True,True,True,1550313619008000000000,0,211669486115225600000,1761983105123225600000,8238016894876774400000
C10000000000000000000000_L4096,10000000000000000000000,4096,715,715,1.416184,184.549,True,m3_search_allowed,True,True,True,True,True,1568132046096000000000,0,214102295360307200000,1782234341456307200000,8217765658543692800000
C10000000000000000000000_L4096,10000000000000000000000,4096,716,716,1.416184,186.647,True,m3_search_allowed,True,True,True,True,True,1585958970288000000000,0,216536264743321600000,1802495235031321600000,8197504764968678400000
C10000000000000000000000_L4096,10000000000000000000000,4096,717,717,1.416184,188.744,True,m3_search_allowed,True,True,True,True,True,1603777397376000000000,0,218969073988403200000,1822746471364403200000,8177253528635596800000
C10000000000000000000000_L4096,10000000000000000000000,4096,718,718,1.416184,190.841,True,m3_search_allowed,True,True,True,True,True,1621595824464000000000,0,221401883233484800000,1842997707697484800000,8157002292302515200000
C10000000000000000000000_L4096,10000000000000000000000,4096,719,719,1.416184,192.938,True,m3_search_allowed,True,True,True,True,True,1639414251552000000000,0,223834692478566400000,1863248944030566400000,8136751055969433600000
C10000000000000000000000_L4096,10000000000000000000000,4096,720,720,1.416184,195.035,True,m3_search_allowed,True,True,True,True,True,1657232678640000000000,0,226267501723648000000,1883500180363648000000,8116499819636352000000
C10000000000000000000000_L4096,10000000000000000000000,4096,721,721,1.416184,197.132,True,m3_search_allowed,True,True,True,True,True,1675051105728000000000,0,228700310968729600000,1903751416696729600000,8096248583303270400000
C10000000000000000000000_L4096,10000000000000000000000,4096,722,722,1.416184,199.229,True,m3_search_allowed,True,True,True,True,True,1692869532816000000000,0,231133120213811200000,1924002653029811200000,8075997346970188800000
C10000000000000000000000_L4096,10000000000000000000000,4096,723,723,1.416184,201.327,True,m3_search_allowed,True,True,True,True,True,1710696457008000000000,0,233567089596825600000,1944263546604825600000,8055736453395174400000
C10000000000000000000000_L4096,10000000000000000000000,4096,724,724,1.416184,203.424,True,m3_search_allowed,True,True,True,True,True,1728514884096000000000,0,235999898841907200000,1964514782937907200000,8035485217062092800000
C10000000000000000000000_L4096,10000000000000000000000,4096,725,725,1.416184,205.521,True,m3_search_allowed,True,True,True,True,True,1746333311184000000000,0,238432708086988800000,1984766019270988800000,8015233980729011200000
