blind_id,dataset,source_domain,raw_id,sub_path,q_equal_tertile,broad_unicode_flag,N_h,n_h,inclusion_probability,design_weight,content_sha256
Q11-0698,A1,arxiv,BkiUbv_xK7Ehm2ZQzdWT,,2,0,473,25,0.052854122621564484,18.92,a51d39aa9f2b4c00b8b71d15721b5284151d900bd3ae81966a0f5322dca45d16
Q11-0699,A1,c4,BkiUdIk4eIXhrsEtjjQi,,1,0,3310,25,0.0075528700906344415,132.4,f7d3af8a1ad88a1bd6bf9ccbb6ed033641866a97659d2b31b57bfbfc5796d92b
Q11-0700,A1,c4,BkiUdx_xK7IAHYL5-H5p,,2,1,28,25,0.8928571428571429,1.12,cef0bfa3d46daf5510a187f46d3137b2d152b65ad08f57deaa73cbefc737d2fc
Q11-0701,A1,github,BkiUexo25V5jMetkUq4A,,2,1,3,3,1.0,1.0,aa48bc0ca4d85b9e55af6147eb7116f5f41c538183c0d71e3783f5db87b3e2ca
Q11-0702,A1,arxiv,BkiUc-w5qsMAI4VBTZ0N,,1,0,471,25,0.05307855626326964,18.84,28c6ce4e2b515f582759383161d50d89bd5661d58379b57ad624bf232d872731
Q11-0703,A1,stackexchange,BkiUdPE5qdmB66dybIYC,,2,1,15,15,1.0,1.0,178bd5417276c383df7d0e6985ff2951cf27cbeca86c0e63984fc5c93dd448d7
Q11-0704,A1,c4,BkiUc3E5qsBC7daIebkt,,1,0,3310,25,0.0075528700906344415,132.4,e01a9ea8769ec57a0e11aee3ba5f058e08eab713c9e938114ce1c1cb82cf7af2
Q11-0705,A1,commoncrawl,BkiUb6q6NNjgB0Ss01JU,,1,1,113,25,0.22123893805309736,4.52,4286356df31ba822e5eeb1dcd2ed30a1203cdbb03da1e31828472b32bbd68aa7
Q11-0706,A1,stackexchange,BkiUbUA5qoYDgXBRpyP1,,2,0,3318,25,0.007534659433393611,132.72,aa7644d5a5e4bc622d6958ad6d75a3e141f316d7a2826bf3f485f5d761d57744
Q11-0707,A1,arxiv,BkiUd5HxK1Thg98UgnFI,,3,0,472,25,0.05296610169491525,18.88,4db74f3da41b21740a346ab9b7469274134efd9a7d250f1d2973f963d90e065a
Q11-0708,A1,commoncrawl,BkiUaM7xK02iP15vdjH_,,2,0,3118,25,0.008017960230917255,124.72,9709f01b7c7a58c6ada796aab4578497a785c578d0868a2093cc8910868c3d53
Q11-0709,A1,wikipedia,BkiUeDDxK1ThhCdy9LOh,,3,0,3322,25,0.007525586995785672,132.88,702a65d426d186f82c6967f478f6c33ed3e5ea98ecf6abec47ef908c3f929150
Q11-0710,A1,c4,BkiUa3rxK0zjCrsN9ng4,,3,1,22,22,1.0,1.0,64ee9172dd903a7f17a8037cdd0445278715fdf33bb24ea48647a133a1213401
Q11-0711,A1,commoncrawl,BkiUdiU5ixsDMO6yuNoD,,2,0,3118,25,0.008017960230917255,124.72,5ba0b830813d1cd661dae28e2e9b784b596964930eda59ad0fef3d799d691c85
Q11-0712,A1,c4,BkiUdzrxK7IAHO1E0mYT,,2,0,3305,25,0.007564296520423601,132.2,571e145256a2d3ce42b65ee6697863f9011785e670165d4fe4dd63617c594c97
Q11-0713,A1,stackexchange,BkiUbaU4ukPiEYTwlA8g,,2,0,3318,25,0.007534659433393611,132.72,2fa30a13a5348d020a2d408b1f9aa3db5ef2facb84d5d1eea529e1d500fe0594
Q11-0714,A1,c4,BkiUc8DxK7Ehm2ZQ0XGs,,3,1,22,22,1.0,1.0,c9a7a3baf3161cff440c07d8146128c59c3dee89a5c039e0af4a03eb7cbba027
Q11-0715,A1,wikipedia,BkiUdxU4uzki04H6kaXt,,1,0,3321,25,0.007527853056308341,132.84,b8ddc555be3cf6d2846b6c20e2a78212728bdf4ab33ea57f60f73bb680af5d13
Q11-0716,A1,commoncrawl,BkiUavTxK6nrxpQcy-3e,,3,0,3154,25,0.007926442612555484,126.16,f9d397ab35a96351fc7fd7adda2f0145c23373ad8ee73c82a4bd37ad02a71535
Q11-0717,A1,stackexchange,BkiUf1w25V5jgwLP9Qdx,,2,0,3318,25,0.007534659433393611,132.72,fcf8a204671825568885d49a8314021ee6e066228ef02c4022b6f709cb96f8b2
Q11-0718,A1,github,BkiUdo44uzlh2XfbyM8_,,3,0,3328,25,0.007512019230769231,133.12,9cb0f440179617948cdfd6a91645abbf069eb796c61044459443aa95b127fed2
Q11-0719,A1,wikipedia,BkiUbrM4eIfiURL9RKsK,,2,1,25,25,1.0,1.0,09625541cf9b4d5fed579b55d72b598117164c8cb65007231764138bfe549d2f
Q11-0720,A1,stackexchange,BkiUbjQ4uzqh_E1zmd8q,,2,0,3318,25,0.007534659433393611,132.72,ad7518286e1af3e9c38556c95bacf974064ce81d458003710cb20fe2da447cda
Q11-0721,A1,arxiv,BkiUfULxK7IAG1E_0zRa,,3,0,472,25,0.05296610169491525,18.88,d04d8cb49f4abd4f8a97ee9e63c5c8c14b9ecfc9a5507bff8d91e96af310a6e9
Q11-0722,A1,commoncrawl,BkiUdbnxK4sA-9zSAxvo,,3,0,3154,25,0.007926442612555484,126.16,21300fff473dcd18ccedd3775c10998962973a878f41045cb2821ad99f3ffaea
Q11-0723,A1,c4,BkiUdIfxK0wg09FXVoCI,,3,0,3311,25,0.007550588945937783,132.44,f01b55602656d86f52710ce68ef450d2c1d319247cec8777ce5a6340bea41492
Q11-0724,A1,arxiv,BkiUbnbxK6-gD5TlcCcQ,,2,0,473,25,0.052854122621564484,18.92,2674d9f184ca92501eafb53ef94ffc744c147bba2ee37bf33556990a36cdef7b
Q11-0725,A1,wikipedia,BkiUfMHxK7IDOE3os28V,,3,0,3322,25,0.007525586995785672,132.88,bdc3ca834f55f0f4f12984fcc3f9ac84404bbb7c6f888284355df11be4c1e0fa
Q11-0726,A1,c4,BkiUd-o4dbghT_5T5CzJ,,2,1,28,25,0.8928571428571429,1.12,2d9befc14bd5a4849c6e631eb729ca7e5d2adf15356fea602bb32f6d59192e54
Q11-0727,A1,c4,BkiUd1M4eIXh1Pq_-t_r,,1,1,24,24,1.0,1.0,acd41f8dd3638753232755fc3747e399b560148f28f3ffbadd64edc12e408f69
Q11-0728,A1,c4,BkiUdis5qYVBhG4-Shix,,2,1,28,25,0.8928571428571429,1.12,7bf2829d816589032340cbc2b1aabac11e5dff900b62b9ed50b3e90f6f43e768
Q11-0729,A1,c4,BkiUdSw5qdmDCTsM6IZg,,1,1,24,24,1.0,1.0,9b027acaae2ac58b7874daea1bb2690f52cf104cce5ea13f9d52fc1e3b9c5e66
Q11-0730,A1,stackexchange,BkiUbPw4uzqh-42_S3Ud,,2,0,3318,25,0.007534659433393611,132.72,aecd72ebb41888ab3bf79c2ea26b72963c79db6ddaa25429a2d7d98012753963
Q11-0731,A1,c4,BkiUfEA4uzliAaD0wj_W,,3,0,3311,25,0.007550588945937783,132.44,55964f03b1d2d95bbde8d5fdeaf557a7b3af77467ac91290c5761f91100f2ce1
Q11-0732,A1,commoncrawl,BkiUdAg5ixsDMDLI73Nv,,2,1,95,25,0.2631578947368421,3.8,ab9a248e4c48c91b08d7fc29fef7c2837e8ce2aa56d69b642c547909d010abfa
Q11-0733,A1,c4,BkiUbGM4dbjiVD3oEgYq,,3,1,22,22,1.0,1.0,a7df6913df27bf578288f05ad8070ae1720b4b699455f24671a5e26fc942fb43
Q11-0734,A1,github,BkiUfzrxK7Tt52mM_qEY,,1,0,3328,25,0.007512019230769231,133.12,097db3eeec63927ee0e1737d66ca40992a9ab29f950f74fff579d62a5b701a19
Q11-0735,A1,book,BkiUbik4uzlgqIdPjAZt,,1,1,6,6,1.0,1.0,1ad0d6c8c0ff2a9e6fb91cf4089e4e62606236e1a18bd39fec3b357444327fa4
Q11-0736,A1,github,BkiUbC44eIZijW3pMHHm,,2,0,3330,25,0.0075075075075075074,133.2,501b06aca796e4efd7123617f9a8fa647d632f9fc609fbdabf811750154a4b05
Q11-0737,A1,commoncrawl,BkiUct05qhLA33KHLmNv,,1,0,3101,25,0.008061915511125443,124.04,9b1a9b67fce31573fe5da74c9f0b2e59d03714befed04e460d668d9ebe272768
Q11-0738,A1,github,BkiUau3xK7Ehm2ZQyfnw,,2,0,3330,25,0.0075075075075075074,133.2,f8d0e620b94eb10460d4cfe1be6d2cf7154f400f0f0b8b89d57cfa1a3010cf56
Q11-0739,A1,commoncrawl,BkiUe5i6NNjgBpvIDGxU,,2,1,95,25,0.2631578947368421,3.8,dd5d48468fe3d0c6a2967aa184194ca1375a7f884eb67ce437b9aa6eb4ba6c3e
Q11-0740,A1,wikipedia,BkiUd4w4ubnjopQibHvO,,3,0,3322,25,0.007525586995785672,132.88,c5d2ec2e7f3c0cbe590eb592b8f54167ac6cdacdec23c67c59825160656d19cb
Q11-0741,A1,c4,BkiUcCE5qsNCPSsgaq0x,,2,0,3305,25,0.007564296520423601,132.2,80e1fa77414e468fc7001d400206085e76967a5ec5e65a9a212a38e8819f76fe
Q11-0742,A1,github,BkiUdtg5qWTD6hAatwcb,,3,0,3328,25,0.007512019230769231,133.12,efa02dc369300e38f0840266ca4281989f9b42f647c05cc2b3b7dd445427ff36
Q11-0743,A1,stackexchange,BkiUdrI4eIZjv1U1FMSN,,2,0,3318,25,0.007534659433393611,132.72,6f6f9a6d9cc418d97e449459205bc6a0676319bd7caa071e54eaf74a2734b28f
Q11-0744,A1,c4,BkiUeOzxK7ICUn2IaJO_,,1,1,24,24,1.0,1.0,4886a142714a5dd40d04b1bf422c136e82843588f129ebdfb0ff2f1be5d4302b
Q11-0745,A1,commoncrawl,BkiUdQM4eIXgu2wFJzQ4,,3,1,59,25,0.423728813559322,2.36,7f7828b2c179dda382aba5bdfa430802d6f5244a3e4062e65c6f0ae58867ff56
Q11-0746,A1,github,BkiUdXQ5qsBC5C3p7m4n,,2,1,3,3,1.0,1.0,c4b63f2e8bbee568925da15bffdcf3964ea812175eaf261404fe025ae903419b
Q11-0747,A1,commoncrawl,BkiUdyQ4dbjiVENjpGAH,,2,0,3118,25,0.008017960230917255,124.72,b0e4164fda012eed4bf9e5fe09e24cda57bfe38e6e679745198e2753c28953fe
Q11-0748,A1,commoncrawl,BkiUcsg5qsBC3VG0y4oU,,3,1,59,25,0.423728813559322,2.36,6d10a9d00141323211cfc0ad0b4af9ded3b6c0ba4a148f12d69ef06534c4a533
Q11-0749,A1,wikipedia,BkiUa9c5qX_AYzDLrsgn,,1,0,3321,25,0.007527853056308341,132.84,485b967e894d1f4903ae7ce78580fba44100d43747ce0497c0b714516526f343
Q11-0750,A1,commoncrawl,BkiUc_A5qdmB6xJ6-HbT,,1,0,3101,25,0.008061915511125443,124.04,3eedc37e028f1030312758b78e0f701a3e8cb84b58827ef2995d9fa134a32305
Q11-0751,A1,commoncrawl,BkiUfWc25V5jfvIP5w0u,,1,1,113,25,0.22123893805309736,4.52,cf4cfa977b6b489673362f75b7701905d9aad8fb6a7abdb0f7f217043b1cd4b4
Q11-0752,A1,book,BkiUbaM5qsNCPf8MwGzu,,2,1,5,5,1.0,1.0,47f75a4d2b370215cc61850f85300abcb52314f49a2d91eba7b56dcac4ddbb69
Q11-0753,A1,github,BkiUddw25V5jBFwBtuJW,,3,0,3328,25,0.007512019230769231,133.12,b9c68af611b876109726c51f4f2dc5b90d8cf440b5070faba55cc976b1215691
Q11-0754,A1,stackexchange,BkiUd584eIOjSHWcwAS_,,2,1,15,15,1.0,1.0,1f9c2b617172afd05d3b9cfd0edbcf9372c344abd019258cbf1d2e3227bd038a
Q11-0755,A1,commoncrawl,BkiUbCrxaKgS2Kkr38r-,,2,0,3118,25,0.008017960230917255,124.72,906238be2d3b7f47611dc11979a611d025ec24eb68d6287fc10b2ab991d4094f
Q11-0756,A1,c4,BkiUd4I4ubnjot5JbPZ3,,1,0,3310,25,0.0075528700906344415,132.4,9fc1eaeddd79f89a743fef044de7f7c3dfec53ada8b9eb3c02748a07e2ed49c6
Q11-0757,A1,github,BkiUfMc25V5jP8O73aJf,,2,0,3330,25,0.0075075075075075074,133.2,1df4211d220d779e58392e9a410f810ceb9a5682ff8fc87105515be28c5063a8
Q11-0758,A1,c4,BkiUbnjxK6EuM_UbpWf1,,2,0,3305,25,0.007564296520423601,132.2,c9899e45578162c98f7e4ccfa0cdd18c1f9a13d20d1cb5c0658e3394a96d92fa
Q11-0759,A1,book,BkiUaO_xK1yAgWay2Hi3,,1,0,51,25,0.49019607843137253,2.04,7e830d78ae043d0c3b5e30b9bcda866ac3e854672a20d43ca700fc45dee610eb
Q11-0760,A1,arxiv,BkiUea_xK7DgtAAQJvHe,,2,0,473,25,0.052854122621564484,18.92,6d476e5db8cdc0ecefdca316df08a08a90eb4be504c12b4cbccf10c22c95fa4d
Q11-0761,A1,book,BkiUdmM4dbghNqLlNfOL,,3,0,49,25,0.5102040816326531,1.96,04e15e6ee28974146c2e8f66999fbbf8ae1d796bef5cd11cedece53a81730dc5
Q11-0762,A1,commoncrawl,BkiUe9k5qhDCd8S7eU6H,,2,0,3118,25,0.008017960230917255,124.72,f133ffa19418bee71d398a222e0c67f4a5aa1665701c355731d1b7382e50a867
Q11-0763,A1,commoncrawl,BkiUeCE5qdmDNmRzVx8E,,1,1,113,25,0.22123893805309736,4.52,20aa53e68be5a5e25946c80d7870071ed18e5a32b9ffed1ace1f90d2c6e02f90
Q11-0764,A1,stackexchange,BkiUd8A4dbghQuQScIIB,,2,1,15,15,1.0,1.0,4766c42fc2e1c6b6575ec0266809c20de8df5c6ba9434e11a9b635b43b782c61
Q11-0765,A1,github,BkiUdus4uzlhjV1b2ABW,,1,0,3328,25,0.007512019230769231,133.12,af87f952c34b5cce63f36f14d92a38c01d514d267d3839a2085461cf91aa8022
Q11-0766,A1,wikipedia,BkiUdCc5qYVBOT10Japk,,1,0,3321,25,0.007527853056308341,132.84,d7619a4c022223ab22ce222eee8707e1160124c6726586e81b2de9605805db65
Q11-0767,A1,wikipedia,BkiUe5TxK7FjYEB4XDFU,,1,0,3321,25,0.007527853056308341,132.84,209ef4a13634e7648c53e595c2884b494adcb5365b1492e83f16747024dea84b
Q11-0768,A1,book,BkiUb1nxK6Ot9TMSpjQe,,1,1,6,6,1.0,1.0,0598abd6f5e0ef72058a15914ae4b8a34abd95312d013608a723e86a0f178732
Q11-0769,A1,stackexchange,BkiUZ3g25V5hcGj028Py,,1,1,17,17,1.0,1.0,4398e03b7bc8f2113b28d9d1e04560af76d56b9e82e0bd273760478181123d89
Q11-0770,A1,stackexchange,BkiUfT26NNjgB1scadNT,,3,0,3328,25,0.007512019230769231,133.12,f4b33804cb4eefd47ff80ddab582aa0f34d95e15cbee9c9ac597fc5df809f107
Q11-0771,A1,stackexchange,BkiUfrPxK1yAgWay7NQA,,1,0,3317,25,0.007536930961712391,132.68,115234e3a42f95b0576af994e612994b50acae9244b5bcf85fa5dc52d993b92f
Q11-0772,A1,github,BkiUbp_xK0iCl7UGWBZ-,,2,0,3330,25,0.0075075075075075074,133.2,8f4f156e0816d141271fcbe06538aab425f56860e848ae88d3bdde0f46597c0f
Q11-0773,A1,c4,BkiUeB26NNjgB1scZNhd,,3,0,3311,25,0.007550588945937783,132.44,4dba9408d83f07db6d68ecad1aa5d98c26c175455c65f6096964c94c3e96e6cf
Q11-0774,A1,wikipedia,BkiUdKXxK6EuNArbCHEu,,3,1,11,11,1.0,1.0,c264d5226083a94881ed6ddef492a670b592e7674f777a07ff52d02c87a0d642
Q11-0775,A1,wikipedia,BkiUdYE4uzlh5TJwImUQ,,2,1,25,25,1.0,1.0,199b1a2dd529f7ee7e43fa7abb95039805303239e3ba80e4bb0fe5920209522e
Q11-0776,A1,stackexchange,BkiUbbI5qsMAIwCl7v9t,,1,0,3317,25,0.007536930961712391,132.68,a6cee8d49adf7222b2d4533d8b137980271b9012b8c0af3e2ba70f04bb69a372
Q11-0777,A1,c4,BkiUbFs5qsBB3Sqbrd3y,,1,1,24,24,1.0,1.0,0657398d94aacd7adb8b86e275306e34e06a7f865c9ff7496f8cc609b9f68598
Q11-0778,A1,stackexchange,BkiUdYA5qYVBYPffxPgJ,,2,1,15,15,1.0,1.0,88e89302922e1bb26f346172e49400df92a0ac3e46e29ad9ee85549018b562f7
Q11-0779,A1,arxiv,BkiUf5s241xiPYkWoIcL,,3,0,472,25,0.05296610169491525,18.88,00d6ece50dfea00433c3de5c889834fcde04acdeb4af268c221936c4d2c21958
Q11-0780,A1,arxiv,BkiUfCLxK0iCl4WD5TiB,,1,0,471,25,0.05307855626326964,18.84,4d05f155be7438599f828698825051d2dbe0928888105792b26cd9d115129eca
Q11-0781,A1,github,BkiUdss5qsNCPf8MxSO5,,2,0,3330,25,0.0075075075075075074,133.2,050525624a015b2fa52c1a6915eeb6734af23688a91c732db6aa61c99851d148
Q11-0782,A1,book,BkiUcRfxK7ICUuXekNht,,1,0,51,25,0.49019607843137253,2.04,372f1a4f8d46c416b04837ab35397a83587b6dd8b81112a44f979824bc9e63a4
Q11-0783,A1,wikipedia,BkiUdmE5qdmDMTwvPYne,,3,0,3322,25,0.007525586995785672,132.88,52a5294523b9ee49d149523f22993224211ebefe36a2b1a8b5606122d0395583
Q11-0784,A1,github,BkiUdyo5qoYA4kbtHS4P,,2,0,3330,25,0.0075075075075075074,133.2,33da069d335179194f99f3538e6f2ee8d95274f24c670b1852d8284b045481dd
Q11-0785,A1,wikipedia,BkiUep3xK1ThhBMLhquS,,2,1,25,25,1.0,1.0,4bb755ae0315062e10453b43c16bdb40e83a5e92438baabc2c320850b5cc594c
Q11-0786,A1,github,BkiUdI04uzqh_QQD8rqO,,2,0,3330,25,0.0075075075075075074,133.2,35d52e365fd8c8b940d408da20e63fc344f8fcadec84e792fc5021c9438a6507
Q11-0787,A1,commoncrawl,BkiUexM5qsFCiE6UeorO,,1,0,3101,25,0.008061915511125443,124.04,e610fda195b0c3ad9afadcf291d2f960cfd1e98fdc94eebbcff0d0505156f347
Q11-0788,A1,wikipedia,BkiUfLE4uzqgBiM9LIlc,,2,1,25,25,1.0,1.0,c3d60e6e12e360e351b74e30bb249c2ea436b21f9ca9c8af4bf92c1507731729
Q11-0789,A1,stackexchange,BkiUdnC6NNjgB1scYxoB,,1,0,3317,25,0.007536930961712391,132.68,a89b54f971e6f946c7ba6b1d98624409630ba79b95c816ff199d4b875dfb05bd
Q11-0790,A1,wikipedia,BkiUdRM4dbghOwL13wXr,,2,0,3308,25,0.007557436517533253,132.32,ee3d90019fb33e7137f060f7c32c30c3d1964f8c7aa645a13c9f0986876420fa
Q11-0791,A1,commoncrawl,BkiUdiM4uBhjCUQN8M-h,,1,0,3101,25,0.008061915511125443,124.04,3076fedeab2163d5824b49d9318ad0e65903b68d3a6c44d2c92c9efea8daed96
Q11-0792,A1,github,BkiUdYw5qsNCPictsbOK,,1,0,3328,25,0.007512019230769231,133.12,25f9d94244a17737624c3655ec28f16242153e4181ccf308d7c7f6f2ac5f1ecd
Q11-0793,A1,c4,BkiUcOTxK3YB9i3RJ5Xu,,3,1,22,22,1.0,1.0,d12f8ce1c852e50acfcd331164a42d32ea21ed90922a674185bcf688da966600
