registry_id,model_name_raw,version_match_status,strict_version_confirmed,c2_epoch_open_weights_raw,c2_epoch_open_weights_status,c1_hub_license_raw,c1_license_field_status,license_terms_independently_verified,research_reproduction_permission_status
C8::Gryphe_Pantheon-RP-1.6-12b-Nemo-KTO,Gryphe/Pantheon-RP-1.6-12b-Nemo-KTO,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,Gryphe/Pantheon-RP-Pure-1.6.2-22b-Small,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::Gunulhona_Gemma-Ko-Merge,Gunulhona/Gemma-Ko-Merge,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::HPAI-BSC_Llama3-Aloe-8B-Alpha,HPAI-BSC/Llama3-Aloe-8B-Alpha,source_version_missing,False,,unknown,cc-by-nc-4.0,recorded_unverified,False,not_assessed
C8::HPAI-BSC_Llama3.1-Aloe-Beta-8B,HPAI-BSC/Llama3.1-Aloe-Beta-8B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::HPAI-BSC_Qwen2.5-Aloe-Beta-7B,HPAI-BSC/Qwen2.5-Aloe-Beta-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Hastagaras_Llama-3.1-Jamet-8B-MK.I,Hastagaras/Llama-3.1-Jamet-8B-MK.I,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Hastagaras_Zabuza-8B-Llama-3.1,Hastagaras/Zabuza-8B-Llama-3.1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::HelpingAI_Cipher-20B,HelpingAI/Cipher-20B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::HelpingAI_Priya-10B,HelpingAI/Priya-10B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::HelpingAI_Priya-3B,HelpingAI/Priya-3B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::HeraiHench_Double-Down-Qwen-Math-7B,HeraiHench/Double-Down-Qwen-Math-7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::HeraiHench_Marge-Qwen-Math-7B,HeraiHench/Marge-Qwen-Math-7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::HeraiHench_Phi-4-slerp-ReasoningRP-14B,HeraiHench/Phi-4-slerp-ReasoningRP-14B,source_version_missing,False,Yes,Yes,,blank,False,not_assessed
C8::HiroseKoichi_Llama-Salad-4x8B-V3,HiroseKoichi/Llama-Salad-4x8B-V3,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::HoangHa_Pensez-Llama3.1-8B,HoangHa/Pensez-Llama3.1-8B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::HuggingFaceH4_zephyr-7b-alpha,HuggingFaceH4/zephyr-7b-alpha,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::HuggingFaceH4_zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::HuggingFaceH4_zephyr-7b-gemma-v0.1,HuggingFaceH4/zephyr-7b-gemma-v0.1,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::HuggingFaceH4_zephyr-orpo-141b-A35b-v0.1,HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-1.7B,HuggingFaceTB/SmolLM-1.7B,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-1.7B-Instruct,HuggingFaceTB/SmolLM-1.7B-Instruct,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-135M,HuggingFaceTB/SmolLM-135M,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-135M-Instruct,HuggingFaceTB/SmolLM-135M-Instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-360M,HuggingFaceTB/SmolLM-360M,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM-360M-Instruct,HuggingFaceTB/SmolLM-360M-Instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM2-1.7B,HuggingFaceTB/SmolLM2-1.7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM2-1.7B-Instruct,HuggingFaceTB/SmolLM2-1.7B-Instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM2-135M,HuggingFaceTB/SmolLM2-135M,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HuggingFaceTB_SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HumanLLMs_Humanish-LLama3-8B-Instruct,HumanLLMs/Humanish-LLama3-8B-Instruct,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::HumanLLMs_Humanish-Mistral-Nemo-Instruct-2407,HumanLLMs/Humanish-Mistral-Nemo-Instruct-2407,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::HumanLLMs_Humanish-Qwen2.5-7B-Instruct,HumanLLMs/Humanish-Qwen2.5-7B-Instruct,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::IDEA-CCNL_Ziya-LLaMA-13B-v1,IDEA-CCNL/Ziya-LLaMA-13B-v1,source_version_missing,False,,unknown,gpl-3.0,recorded_unverified,False,not_assessed
C8::INSAIT-Institute_BgGPT-Gemma-2-27B-IT-v1.0,INSAIT-Institute/BgGPT-Gemma-2-27B-IT-v1.0,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::IlyaGusev_gemma-2-2b-it-abliterated,IlyaGusev/gemma-2-2b-it-abliterated,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::IlyaGusev_gemma-2-9b-it-abliterated,IlyaGusev/gemma-2-9b-it-abliterated,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::Infinirc_Infinirc-Llama3-8B-2G-Release-v1.0,Infinirc/Infinirc-Llama3-8B-2G-Release-v1.0,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Intel_neural-chat-7b-v3,Intel/neural-chat-7b-v3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Intel_neural-chat-7b-v3-1,Intel/neural-chat-7b-v3-1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Intel_neural-chat-7b-v3-2,Intel/neural-chat-7b-v3-2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::IntervitensInc_internlm2_5-20b-llamafied,IntervitensInc/internlm2_5-20b-llamafied,source_version_missing,False,No,No,apache-2.0,recorded_unverified,False,not_assessed
C8::Invalid-Null_PeiYangMe-0.5,Invalid-Null/PeiYangMe-0.5,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Invalid-Null_PeiYangMe-0.7,Invalid-Null/PeiYangMe-0.7,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated,Isaak-Carter/Josiefied-Qwen2.5-7B-Instruct-abliterated,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,Isaak-Carter/Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::J-LAB_Thynk_orpo,J-LAB/Thynk_orpo,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JackFram_llama-160m,JackFram/llama-160m,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::JackFram_llama-68m,JackFram/llama-68m,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Casual-Magnum-34B,Jacoby746/Casual-Magnum-34B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Inf-Silent-Kunoichi-v0.1-2x7B,Jacoby746/Inf-Silent-Kunoichi-v0.1-2x7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Inf-Silent-Kunoichi-v0.2-2x7B,Jacoby746/Inf-Silent-Kunoichi-v0.2-2x7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Proto-Athena-4x7B,Jacoby746/Proto-Athena-4x7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Proto-Athena-v0.2-4x7B,Jacoby746/Proto-Athena-v0.2-4x7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Jacoby746_Proto-Harpy-Blazing-Light-v0.1-2x7B,Jacoby746/Proto-Harpy-Blazing-Light-v0.1-2x7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Jacoby746_Proto-Harpy-Spark-v0.1-7B,Jacoby746/Proto-Harpy-Spark-v0.1-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-DPO-1epoch,JayHyeon/Qwen-0.5B-DPO-1epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-DPO-5epoch,JayHyeon/Qwen-0.5B-DPO-5epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-IRPO-1epoch,JayHyeon/Qwen-0.5B-IRPO-1epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-IRPO-5epoch,JayHyeon/Qwen-0.5B-IRPO-5epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-eDPO-1epoch,JayHyeon/Qwen-0.5B-eDPO-1epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen-0.5B-eDPO-5epoch,JayHyeon/Qwen-0.5B-eDPO-5epoch,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-Instruct-SFT,JayHyeon/Qwen2.5-0.5B-Instruct-SFT,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,JayHyeon/Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,JayHyeon/Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,JayHyeon/Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT,JayHyeon/Qwen2.5-0.5B-SFT,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-4,JayHyeon/Qwen2.5-0.5B-SFT-1e-4,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-4-2ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-4-2ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-4-3ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-4-3ep,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-4-5ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-4-5ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-5,JayHyeon/Qwen2.5-0.5B-SFT-1e-5,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-5-2ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-5-3ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-5-3ep,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-1e-5-5ep,JayHyeon/Qwen2.5-0.5B-SFT-1e-5-5ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-4,JayHyeon/Qwen2.5-0.5B-SFT-2e-4,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-4-2ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-4-2ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-4-3ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-4-3ep,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-4-5ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-4-5ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5,JayHyeon/Qwen2.5-0.5B-SFT-2e-5,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,source_version_missing,False,,unknown,,blank,False,not_assessed
